Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1   ,Fy_L1   ,Fz_L1   ,Mx_L1   ,My_L1   ,Mz_L1   ,Fx_Real,Fy_Real,Fx_Brush,Fy_Brush
24.8,0,-0.079999998,0,3.23E-06,42.7256012,4000,-0.125668794,-5.319626331,-0.713199973,0.0000059,69.33968353,0.00017251,10561
24.825,0,-0.07,0,3.23E-06,37.38489914,4000,-0.109960198,-5.319626331,-0.624050021,0.0000059,60.67221832,0.00015157,10157
24.85,0,-0.059999999,0,3.23E-06,32.0442009,4000,-0.094251603,-5.319626808,-0.53490001,0.0000059,52.00476074,0.00013043,9603.7
24.875,0,-0.050000001,0,3.23E-06,26.70350075,4000,-0.078543,-5.319626808,-0.445749998,0.0000059,43.33729935,0.00010909,8859.7
24.9,0,-0.039999999,0,3.24E-06,21.3628006,4000,-0.062834397,-5.319626808,-0.356599987,0.00000591,34.66984177,0.000087567,7881.5
24.925,0,-0.029999999,0,3.24E-06,16.02210045,4000,-0.047125801,-5.319626808,-0.267450005,0.00000591,26.00238037,0.00006586,6636.5
24.95,0,-0.02,0,3.24E-06,10.6814003,4000,-0.031417198,-5.319626808,-0.178299993,0.00000591,17.33492088,0.000044001,5120.6
24.975,0,-0.01,0,3.24E-06,5.34070015,4000,-0.015708599,-5.319626808,-0.089149997,0.00000591,8.667460442,0.00002203,3376.5
25,0,-8.58E-14,0,4.85E-11,6.86E-16,4000,-2.02E-18,-5.319626808,-1.15E-17,8.86E-11,1.11E-15,0,1500
25.025,0,0.01,0,3.24E-06,-5.34070015,4000,0.015708599,-5.319626808,0.089149997,0.00000591,-8.667460442,-0.00002203,-376.53
25.05,0,0.02,0,3.24E-06,-10.6814003,4000,0.031417198,-5.319626808,0.178299993,0.00000591,-17.33492088,-0.000044001,-2120.6
25.075,0,0.029999999,0,3.24E-06,-16.02210045,4000,0.047125801,-5.319626808,0.267450005,0.00000591,-26.00238037,-0.00006586,-3636.5
25.1,0,0.039999999,0,3.24E-06,-21.3628006,4000,0.062834397,-5.319626808,0.356599987,0.00000591,-34.66984177,-0.000087567,-4881.5
25.125,0,0.050000001,0,3.23E-06,-26.70350075,4000,0.078543,-5.319626808,0.445749998,0.0000059,-43.33729935,-0.00010909,-5859.7
25.15,0,0.059999999,0,3.23E-06,-32.0442009,4000,0.094251603,-5.319626808,0.53490001,0.0000059,-52.00476074,-0.00013043,-6603.7
25.175,0,0.07,0,3.23E-06,-37.38489914,4000,0.109960198,-5.319626331,0.624050021,0.0000059,-60.67221832,-0.00015157,-7156.7
25.2,0,0.079999998,0,3.23E-06,-42.7256012,4000,0.125668794,-5.319626331,0.713199973,0.0000059,-69.33968353,-0.00017251,-7561.4
25.225,0,0.090000004,0,3.23E-06,-48.06629944,4000,0.141377404,-5.319626331,0.802349985,0.0000059,-78.00714111,-0.00019328,-7854.3
25.25,0,0.100000001,0,3.23E-06,-53.4070015,4000,0.157086,-5.319625854,0.891499996,0.00000589,-86.67459869,-0.00021388,-8064.3
25.275,0,0.109999999,0,3.23E-06,-58.74769974,4000,0.172794595,-5.319625854,0.980650008,0.00000589,-95.34205627,-0.00023432,-8213.6
25.3,0,0.119999997,0,3.23E-06,-64.08840179,4000,0.188503206,-5.319625378,1.069800019,0.00000589,-104.0095215,-0.00025463,-8318.4
25.325,0,0.129999995,0,3.23E-06,-69.42910004,4000,0.204211801,-5.319625378,1.158949971,0.00000589,-112.6769791,-0.00027482,-8390.8
25.35,0,0.140000001,0,3.23E-06,-74.76979828,4000,0.219920397,-5.319624901,1.248100042,0.00000589,-121.3444366,-0.0002949,-8439.4
25.375,0,0.150000006,0,3.23E-06,-80.11049652,4000,0.235629007,-5.319624901,1.337249994,0.00000588,-130.0119019,-0.00031488,-8470.7
25.4,0,0.159999996,0,3.23E-06,-85.45120239,4000,0.251337588,-5.319624424,1.426399946,0.00000588,-138.6793671,-0.00033477,-8489.1
25.425,0,0.170000002,0,3.23E-06,-90.79190063,4000,0.267046213,-5.319623947,1.515550017,0.00000588,-147.346817,-0.00035459,-8498
25.45,0,0.180000007,0,3.22E-06,-96.13259888,4000,0.282754809,-5.319623947,1.604699969,0.00000588,-156.0142822,-0.00037434,-8499.9
25.475,0,0.189999998,0,3.22E-06,-101.4732971,4000,0.298463404,-5.31962347,1.69385004,0.00000588,-164.6817474,-0.00039402,-8496.7
25.5,0,0.400000003,0,3.22E-06,-106.814003,4000,0.314172,-5.319622993,1.782999992,0.00000587,-173.3491974,-0.00041366,-8489.6
25.525,0,0.209999993,0,3.22E-06,-112.1547012,4000,0.329880595,-5.319622517,1.872149944,0.00000587,-182.0166626,-0.00043324,-8479.8
25.55,0,0.219999999,0,3.22E-06,-117.4953995,4000,0.345589191,-5.31962204,1.961300015,0.00000587,-190.6841125,-0.00045278,-8467.8
25.575,0,0.230000004,0,3.22E-06,-122.8360977,4000,0.361297786,-5.319621563,2.050450087,0.00000587,-199.3515778,-0.00047228,-8454.4
25.6,0,0.239999995,0,3.22E-06,-128.1768036,4000,0.377006412,-5.319621086,2.139600039,0.00000587,-208.019043,-0.00049175,-8439.8
25.625,0,0.25,0,3.22E-06,-133.5175018,4000,0.392715007,-5.319620609,2.22874999,0.00000587,-216.6864929,-0.00051118,-8424.6
25.65,0,0.25999999,0,3.22E-06,-138.8584001,4000,0.408423603,-5.319620132,2.317899942,0.00000586,-225.3539581,-0.00053059,-8408.8
25.675,0,0.270000011,0,3.22E-06,-144.1988983,4000,0.424132198,-5.319619656,2.407049894,0.00000586,-234.0214233,-0.00054997,-8392.6
25.7,0,0.280000001,0,3.22E-06,-149.5395966,4000,0.439840794,-5.319619179,2.496400085,0.00000586,-242.6888733,-0.00056932,-8376.3
25.725,0,0.289999992,0,3.22E-06,-154.8802948,4000,0.455549389,-5.319618702,2.585350037,0.00000586,-251.3563385,-0.00058866,-8359.9
25.75,0,0.300000012,0,3.22E-06,-160.220993,4000,0.471258014,-5.319618225,2.674499989,0.00000586,-260.0238037,-0.00060797,-8343.5
25.775,0,0.310000002,0,3.21E-06,-165.5617065,4000,0.48696661,-5.319617271,2.76364994,0.00000585,-268.6912537,-0.00062727,-8327.1
25.8,0,0.319999993,0,3.21E-06,-170.9024048,4000,0.502675176,-5.319616795,2.852799892,0.00000585,-277.3587341,-0.00064654,-8310.9
25.825,0,0.330000013,0,3.21E-06,-176.243103,4000,0.518383801,-5.319616318,2.941950083,0.00000585,-286.0261841,-0.00066581,-8294.7
25.85,0,0.340000004,0,3.21E-06,-181.5838013,4000,0.534092426,-5.319615364,3.031100035,0.00000585,-294.693634,-0.00068506,-8278.7
25.875,0,0.349999994,0,3.21E-06,-186.9244995,4000,0.549800992,-5.319614887,3.120249987,0.00000585,-303.3611145,-0.00070429,-8262.8
25.9,0,0.360000014,0,3.21E-06,-192.2651978,4000,0.565509617,-5.319613934,3.209399939,0.00000584,-312.0285645,-0.00072352,-8247.1
25.925,0,0.370000005,0,3.21E-06,-197.605896,4000,0.581218183,-5.319613457,3.298549891,0.00000584,-320.6960144,-0.00074273,-8231.6
25.95,0,0.379999995,0,3.21E-06,-202.9465942,4000,0.596926808,-5.319612503,3.387700081,0.00000584,-329.3634949,-0.00076193,-8216.3
25.975,0,0.389999986,0,3.21E-06,-208.2872925,4000,0.612635374,-5.319611549,3.476850033,0.00000584,-338.0309448,-0.00078112,-8201.1
26,0,0.400000006,0,3.21E-06,-213.628006,4000,0.628343999,-5.319611073,3.565999985,0.00000584,-346.6983948,-0.0008003,-8186
26.025,0,0.409999996,0,3.21E-06,-218.9687042,4000,0.644052625,-5.319610119,3.655149937,0.00000583,-355.3658752,-0.00081948,-8171.2
26.05,0,0.419999987,0,3.21E-06,-224.3094025,4000,0.65976119,-5.319609165,3.744299889,0.00000583,-364.0333252,-0.00083865,-8156.4
26.075,0,0.430000007,0,3.21E-06,-229.6501007,4000,0.675469816,-5.319608212,3.833450079,0.00000583,-372.7007751,-0.00085781,-8141.9
26.1,0,0.439999998,0,3.20E-06,-234.990799,4000,0.691178381,-5.319607735,3.922600031,0.00000583,-381.3682251,-0.00087696,-8127.4
26.125,0,0.449999988,0,3.20E-06,-240.3314972,4000,0.706887007,-5.319606781,4.011750221,0.00000583,-390.0357056,-0.0008961,-8113.1
26.15,0,0.460000008,0,3.20E-06,-245.6721954,4000,0.722595572,-5.319605827,4.100900173,0.00000582,-398.7031555,-0.00091524,-8098.9
26.175,0,0.469999999,0,3.20E-06,-251.0128937,4000,0.738304198,-5.319604874,4.190050125,0.00000582,-407.3706055,-0.00093438,-8084.8
26.2,0,0.479999989,0,3.20E-06,-256.3536072,4000,0.754012823,-5.31960392,4.279400077,0.00000582,-416.0380859,-0.00095351,-8070.8
26.225,0,0.49000001,0,3.20E-06,-261.6943054,4000,0.769721389,-5.319602966,4.368350029,0.00000582,-424.7055359,-0.00097263,-8056.9
26.25,0,0.5,0,3.20E-06,-267.0350037,4000,0.785430014,-5.319602013,4.457499981,0.00000582,-433.3729858,-0.00099175,-8043.1
26.275,0,0.50999999,0,3.20E-06,-272.2776794,4000,0.800850391,-5.319601059,4.539189339,0.00000582,-442.0114136,-0.0010109,-8029.3
26.3,0,0.519999981,0,3.20E-06,-277.5203552,4000,0.816270828,-5.319599628,4.620878696,0.00000581,-450.6498108,-0.00103,-8015.6
26.325,0,0.529999971,0,3.20E-06,-282.763031,4000,0.831691206,-5.319598675,4.702568054,0.00000581,-459.288208,-0.0010491,-8002
26.35,0,0.540000021,0,3.20E-06,-288.0057068,4000,0.847111583,-5.319597721,4.784257412,0.00000581,-467.9266052,-0.0010682,-7988.4
26.375,0,0.550000012,0,3.20E-06,-293.2484131,4000,0.86253202,-5.319596767,4.86594677,0.00000581,-476.5650024,-0.0010873,-7974.9
26.4,0,0.560000002,0,3.20E-06,-298.4910889,4000,0.877952397,-5.319595337,4.947636604,0.00000581,-485.2033997,-0.0011064,-7961.3
26.425,0,0.569999993,0,3.19E-06,-303.7337646,4000,0.893372774,-5.319594383,5.029325962,0.0000058,-493.8417969,-0.0011255,-7947.8
26.45,0,0.579999983,0,3.19E-06,-308.9764404,4000,0.908793211,-5.31959343,5.11101532,0.0000058,-502.4801941,-0.0011446,-7934.3
26.475,0,0.589999974,0,3.19E-06,-314.2191162,4000,0.924213588,-5.319591999,5.192704678,0.0000058,-511.1185913,-0.0011636,-7920.8
26.5,0,0.600000024,0,3.19E-06,-319.461792,4000,0.939634025,-5.319591045,5.274394035,0.0000058,-519.757019,-0.0011827,-7907.3
26.525,0,0.610000014,0,3.19E-06,-324.7044678,4000,0.955054402,-5.319589615,5.356083393,0.0000058,-528.3953857,-0.0012018,-7893.8
26.55,0,0.640000005,0,3.19E-06,-329.9471741,4000,0.97047478,-5.319588184,5.437772751,0.00000579,-537.0338135,-0.0012209,-7880.3
26.575,0,0.629999995,0,3.19E-06,-335.1898499,4000,0.985895216,-5.319587231,5.519462109,0.00000579,-545.6721802,-0.00124,-7866.7
26.6,0,0.639999986,0,3.19E-06,-340.4325256,4000,1.001315594,-5.3195858,5.601151466,0.00000579,-554.3106079,-0.001259,-7853.1
26.625,0,0.649999976,0,3.19E-06,-345.6752014,4000,1.016736031,-5.31958437,5.682840824,0.00000579,-562.9489746,-0.0012781,-7839.4
26.65,0,0.660000026,0,3.19E-06,-350.9178772,4000,1.032156348,-5.319583416,5.764530182,0.00000579,-571.5874023,-0.0012972,-7825.7
26.675,0,0.670000017,0,3.19E-06,-356.160553,4000,1.047576785,-5.319581985,5.846220016,0.00000579,-580.2258301,-0.0013162,-7811.9
26.7,0,0.680000007,0,3.19E-06,-361.4032288,4000,1.062997222,-5.319580555,5.927909374,0.00000578,-588.8641968,-0.0013353,-7798.1
26.725,0,0.689999998,0,3.19E-06,-366.6459351,4000,1.078417659,-5.319579124,6.009598732,0.00000578,-597.5026245,-0.0013544,-7784.1
26.75,0,0.699999988,0,3.18E-06,-371.8886108,4000,1.093837976,-5.319577694,6.09128809,0.00000578,-606.1409912,-0.0013734,-7770.1
26.775,0,0.709999979,0,3.18E-06,-377.1312866,4000,1.109258413,-5.319576263,6.172977448,0.00000578,-614.7794189,-0.0013925,-7756
26.8,0,0.740000029,0,3.18E-06,-382.3739624,4000,1.12467885,-5.319574833,6.254666805,0.00000578,-623.4177856,-0.0014116,-7741.7
26.825,0,0.730000019,0,3.18E-06,-387.6166382,4000,1.140099168,-5.319573402,6.336356163,0.00000577,-632.0562134,-0.0014306,-7727.4
26.85,0,0.74000001,0,3.18E-06,-392.859314,4000,1.155519605,-5.319571972,6.418045521,0.00000577,-640.6945801,-0.0014497,-7712.9
26.875,0,0.75,0,3.18E-06,-398.1019897,4000,1.170940042,-5.319570541,6.499734879,0.00000577,-649.3330078,-0.0014687,-7698.3
26.9,0,0.75999999,0,3.18E-06,-403.3446655,4000,1.186360359,-5.319569111,6.581424236,0.00000577,-657.9713745,-0.0014878,-7683.5
26.925,0,0.769999981,0,3.18E-06,-408.5873718,4000,1.201780796,-5.319567204,6.663113594,0.00000577,-666.6098022,-0.0015068,-7668.5
26.95,0,0.779999971,0,3.18E-06,-413.8300476,4000,1.217201233,-5.319565773,6.744803429,0.00000577,-675.24823,-0.0015259,-7653.4
26.975,0,0.790000021,0,3.18E-06,-419.0727234,4000,1.232621551,-5.319564343,6.826492786,0.00000576,-683.8865967,-0.0015449,-7638.2
27,0,0.800000012,0,3.18E-06,-424.3153992,4000,1.248041987,-5.319562435,6.908182144,0.00000576,-692.5250244,-0.001564,-7622.7
27.025,0,0.810000002,0,3.18E-06,-429.558075,4000,1.263462424,-5.319561005,6.989871502,0.00000576,-701.1633911,-0.001583,-7607
27.05,0,0.819999993,0,3.18E-06,-434.8007507,4000,1.278882742,-5.319559574,7.07156086,0.00000576,-709.8018188,-0.0016021,-7591.1
27.075,0,0.829999983,0,3.17E-06,-440.0434265,4000,1.294303179,-5.319557667,7.153250217,0.00000576,-718.4401855,-0.0016211,-7575
27.1,0,0.839999974,0,3.17E-06,-445.2861328,4000,1.309723616,-5.319556236,7.234939575,0.00000575,-727.0786133,-0.0016401,-7558.7
27.125,0,0.850000024,0,3.17E-06,-450.5288086,4000,1.325144053,-5.319554329,7.316628933,0.00000575,-735.71698,-0.0016592,-7542.1
27.15,0,0.860000014,0,3.17E-06,-455.7714844,4000,1.34056437,-5.319552422,7.398318291,0.00000575,-744.3554077,-0.0016782,-7525.2
27.175,0,0.870000005,0,3.17E-06,-461.0141602,4000,1.355984807,-5.319550991,7.480007648,0.00000575,-752.9937744,-0.0016973,-7508.1
27.2,0,0.879999995,0,3.17E-06,-466.2568359,4000,1.371405244,-5.319549084,7.561697006,0.00000575,-761.6322021,-0.0017163,-7490.7
27.225,0,0.889999986,0,3.17E-06,-471.4995117,4000,1.386825562,-5.319547176,7.643386364,0.00000574,-770.2706299,-0.0017354,-7472.9
27.25,0,0.899999976,0,3.17E-06,-476.7421875,4000,1.402245998,-5.319545746,7.725076199,0.00000574,-778.9089966,-0.0017544,-7454.9
27.275,0,0.910000026,0,3.17E-06,-481.9848938,4000,1.417666435,-5.319543839,7.806765556,0.00000574,-787.5474243,-0.0017734,-7436.5
27.3,0,0.940000017,0,3.17E-06,-487.2275696,4000,1.433086753,-5.319541931,7.888454914,0.00000574,-796.185791,-0.0017925,-7417.7
27.325,0,0.930000007,0,3.17E-06,-492.4702454,4000,1.44850719,-5.319540024,7.970144272,0.00000574,-804.8242188,-0.0018115,-7398.6
27.35,0,0.939999998,0,3.17E-06,-497.7129211,4000,1.463927627,-5.319538116,8.051833153,0.00000574,-813.4625854,-0.0018305,-7379
27.375,0,0.949999988,0,3.17E-06,-502.9555969,4000,1.479347944,-5.319536209,8.133522987,0.00000573,-822.1010132,-0.0018496,-7359.1
27.4,0,0.959999979,0,3.17E-06,-508.1982727,4000,1.494768381,-5.319534302,8.215212822,0.00000573,-830.7393799,-0.0018686,-7338.7
27.425,0,0.970000029,0,3.16E-06,-513.440979,4000,1.510188818,-5.319532394,8.296901703,0.00000573,-839.3778076,-0.0018876,-7317.8
27.45,0,0.980000019,0,3.16E-06,-518.6836548,4000,1.525609255,-5.319530487,8.378591537,0.00000573,-848.0161743,-0.0019067,-7296.5
27.475,0,0.99000001,0,3.16E-06,-523.9263306,4000,1.541029572,-5.31952858,8.460280418,0.00000573,-856.6546021,-0.0019257,-7274.6
27.5,0,1,0,3.16E-06,-529.1690063,4000,1.556450009,-5.319526672,8.541970253,0.00000573,-865.2930298,-0.0019447,-7252.2
27.525,0,1.00999999,0,3.16E-06,-534.1269531,4000,1.571033359,-5.319524288,8.607538223,0.00000572,-873.7113647,-0.0019638,-7229.3
27.55,0,1.019999981,0,3.16E-06,-539.0848999,4000,1.585616827,-5.319522381,8.673107147,0.00000572,-882.1296997,-0.0019828,-7205.7
27.575,0,1.029999971,0,3.16E-06,-544.0428467,4000,1.600200176,-5.319520473,8.738676071,0.00000572,-890.5480347,-0.0020018,-7181.6
27.6,0,1.039999962,0,3.16E-06,-549.0007324,4000,1.614783645,-5.319518089,8.804244041,0.00000572,-898.9663696,-0.0020208,-7156.7
27.625,0,1.049999952,0,3.16E-06,-553.9586792,4000,1.629366994,-5.319516182,8.869812965,0.00000572,-907.3847046,-0.0020399,-7131.2
27.65,0,1.059999943,0,3.16E-06,-558.916626,4000,1.643950343,-5.319513798,8.935381889,0.00000571,-915.8030396,-0.0020589,-7104.9
27.675,0,1.070000052,0,3.16E-06,-563.8745728,4000,1.658533812,-5.31951189,9.00094986,0.00000571,-924.2213745,-0.0020779,-7077.8
27.7,0,1.080000043,0,3.16E-06,-568.8325195,4000,1.673117161,-5.319509506,9.066518784,0.00000571,-932.6397095,-0.0020969,-7050
27.725,0,1.090000033,0,3.15E-06,-573.7904663,4000,1.687700629,-5.319507599,9.132087708,0.00000571,-941.0580444,-0.002116,-7021.2
27.75,0,1.100000024,0,3.15E-06,-578.7484131,4000,1.702283978,-5.319505215,9.197655678,0.00000571,-949.4763794,-0.002135,-6991.5
27.775,0,1.110000014,0,3.15E-06,-583.7063599,4000,1.716867447,-5.319503307,9.263224602,0.0000057,-957.8947144,-0.002154,-6960.9
27.8,0,1.140000005,0,3.15E-06,-588.6643066,4000,1.731450796,-5.319500923,9.328793526,0.0000057,-966.3131104,-0.002173,-6929.2
27.825,0,1.129999995,0,3.15E-06,-593.6221924,4000,1.746034145,-5.319498539,9.394361496,0.0000057,-974.7314453,-0.0021921,-6896.5
27.85,0,1.139999986,0,3.15E-06,-598.5801392,4000,1.760617614,-5.319496155,9.45993042,0.0000057,-983.1497803,-0.0022111,-6862.5
27.875,0,1.149999976,0,3.15E-06,-603.5380859,4000,1.775200963,-5.319494247,9.525499344,0.0000057,-991.5681152,-0.0022301,-6827.4
27.9,0,1.159999967,0,3.15E-06,-608.4960327,4000,1.789784431,-5.319491863,9.591067314,0.00000569,-999.9864502,-0.0022491,-6790.9
27.925,0,1.169999957,0,3.15E-06,-613.4539795,4000,1.804367781,-5.319489479,9.656636238,0.00000569,-1008.404785,-0.0022682,-6753.1
27.95,0,1.179999948,0,3.15E-06,-618.4119263,4000,1.818951249,-5.319487095,9.722205162,0.00000569,-1016.82312,-0.0022872,-6713.7
27.975,0,1.190000057,0,3.15E-06,-623.369873,4000,1.833534598,-5.319484711,9.787773132,0.00000569,-1025.241455,-0.0023062,-6672.8
28,0,1.400000048,0,3.14E-06,-628.3278198,4000,1.848117948,-5.319482327,9.853342056,0.00000569,-1033.65979,-0.0023252,-6630.2
28.025,0,1.210000038,0,3.14E-06,-633.2857666,4000,1.862701416,-5.319479942,9.91891098,0.00000568,-1042.078125,-0.0023442,-6585.8
28.05,0,1.240000029,0,3.14E-06,-638.2436523,4000,1.877284765,-5.319477558,9.984478951,0.00000568,-1050.49646,-0.0023633,-6539.5
28.075,0,1.230000019,0,3.14E-06,-643.2015991,4000,1.891868234,-5.319474697,10.05004787,0.00000568,-1058.914795,-0.0023823,-6491.1
28.1,0,1.24000001,0,3.14E-06,-648.1595459,4000,1.906451583,-5.319472313,10.1156168,0.00000568,-1067.33313,-0.0024013,-6440.5
28.125,0,1.25,0,3.14E-06,-653.1174927,4000,1.921035051,-5.319469929,10.18118477,0.00000568,-1075.751465,-0.0024203,-6387.6
28.15,0,1.25999999,0,3.14E-06,-658.0754395,4000,1.935618401,-5.319467545,10.24675369,0.00000568,-1084.1698,-0.0024393,-6332
28.175,0,1.269999981,0,3.14E-06,-663.0333862,4000,1.95020175,-5.319464684,10.31232262,0.00000567,-1092.588135,-0.0024584,-6273.8
28.2,0,1.279999971,0,3.14E-06,-667.991333,4000,1.964785218,-5.319462299,10.37789059,0.00000567,-1101.00647,-0.0024774,-6212.6
28.225,0,1.289999962,0,3.14E-06,-672.9492798,4000,1.979368567,-5.319459438,10.44345951,0.00000567,-1109.424805,-0.0024964,-6148.2
28.25,0,1.299999952,0,3.14E-06,-677.9072266,4000,1.993952036,-5.319457054,10.50902843,0.00000567,-1117.84314,-0.0025154,-6080.3
28.275,0,1.309999943,0,3.13E-06,-682.8651123,4000,2.008535385,-5.319454193,10.57459641,0.00000567,-1126.261597,-0.0025344,-6008.7
28.3,0,1.340000052,0,3.13E-06,-687.8230591,4000,2.023118734,-5.319451809,10.64016533,0.00000566,-1134.679932,-0.0025535,-5933.1
28.325,0,1.330000043,0,3.13E-06,-692.7810059,4000,2.037702084,-5.319448948,10.70573425,0.00000566,-1143.098267,-0.0025725,-5853
28.35,0,1.340000033,0,3.13E-06,-697.7389526,4000,2.052285671,-5.319446564,10.77130222,0.00000566,-1151.516602,-0.0025915,-5768.2
28.375,0,1.350000024,0,3.13E-06,-702.6968994,4000,2.06686902,-5.319443703,10.83687115,0.00000566,-1159.934937,-0.0026105,-5678.1
28.4,0,1.360000014,0,3.13E-06,-707.6548462,4000,2.08145237,-5.319440842,10.90244007,0.00000566,-1168.353271,-0.0026295,-5582.3
28.425,0,1.370000005,0,3.13E-06,-712.612793,4000,2.096035719,-5.319438457,10.96800804,0.00000565,-1176.771606,-0.0026485,-5480.3
28.45,0,1.379999995,0,3.13E-06,-717.5707397,4000,2.110619307,-5.319435596,11.03357697,0.00000565,-1185.189941,-0.0026676,-5371.4
28.475,0,1.389999986,0,3.13E-06,-722.5286865,4000,2.125202656,-5.319432735,11.09914494,0.00000565,-1193.608276,-0.0026866,-5254.9
28.5,0,1.399999976,0,3.13E-06,-727.4865723,4000,2.139786005,-5.319429874,11.16471386,0.00000565,-1202.026611,-0.0027056,-5130.1
28.525,0,1.409999967,0,3.13E-06,-732.444519,4000,2.154369354,-5.319427013,11.23028278,0.00000565,-1210.444946,-0.0027246,-4996.1
28.55,0,1.419999957,0,3.12E-06,-737.4024658,4000,2.168952703,-5.319424152,11.29585075,0.00000565,-1218.863281,-0.0027436,-4851.9
28.575,0,1.429999948,0,3.12E-06,-742.3604126,4000,2.183536291,-5.319421291,11.36141968,0.00000564,-1227.281616,-0.0027626,-4696.4
28.6,0,1.440000057,0,3.12E-06,-747.3183594,4000,2.19811964,-5.31941843,11.4269886,0.00000564,-1235.699951,-0.0027816,-4528.3
28.625,0,1.450000048,0,3.12E-06,-752.2763062,4000,2.21270299,-5.319415569,11.49255657,0.00000564,-1244.118286,-0.0028007,-4346.2
28.65,0,1.460000038,0,3.12E-06,-757.2342529,4000,2.227286339,-5.319412708,11.5581255,0.00000564,-1252.536621,-0.0028197,-4148.3
28.675,0,1.470000029,0,3.12E-06,-762.1921997,4000,2.241869688,-5.319409847,11.62369442,0.00000564,-1260.954956,-0.0028387,-3932.8
28.7,0,1.480000019,0,3.11E-06,-767.1501465,4000,2.256453276,-5.319406509,11.68926239,0.00000563,-1269.373291,-0.0028577,-3697.5
28.725,0,1.49000001,0,3.11E-06,-772.1080322,4000,2.271036625,-5.319403648,11.75483131,0.00000563,-1277.791626,-0.0028767,-3439.7
28.75,0,1.5,0,3.10E-06,-777.065979,4000,2.285619974,-5.319400787,11.82040024,0.00000563,-1286.209961,-0.0028957,-3156.8
28.775,0,1.50999999,0,3.10E-06,-781.5690918,4000,2.298866034,-5.319397926,11.86300373,0.00000563,-1294.196045,-0.0029147,-2845.1
28.8,0,1.519999981,0,3.10E-06,-786.0721436,4000,2.312112093,-5.319394588,11.90560818,0.00000563,-1302.182007,-0.0029338,-2501
28.825,0,1.529999971,0,3.09E-06,-790.5752563,4000,2.325357914,-5.319391727,11.94821167,0.00000562,-1310.167969,-0.0029528,-2119.9
28.85,0,1.539999962,0,3.09E-06,-795.0783081,4000,2.338603973,-5.31938839,11.99081612,0.00000562,-1318.154053,-0.0029718,-1696.8
28.875,0,1.549999952,0,3.08E-06,-799.5814209,4000,2.351850033,-5.319385529,12.03341961,0.00000562,-1326.140015,-0.0029908,-1225.9
28.9,0,1.559999943,0,3.08E-06,-804.0844727,4000,2.365096092,-5.319382191,12.07602406,0.00000562,-1334.125977,-0.0030098,-700.65
28.925,0,1.570000052,0,3.07E-06,-808.5875854,4000,2.378341913,-5.31937933,12.11862755,0.00000562,-1342.112061,-0.0030288,-113.94
28.95,0,1.580000043,0,3.07E-06,-813.0906372,4000,2.391587973,-5.319375992,12.16123199,0.00000561,-1350.098022,-0.0030478,3611.5
28.975,0,1.590000033,0,3.06E-06,-817.59375,4000,2.404834032,-5.319372654,12.20383644,0.00000561,-1358.083984,-0.0030668,4146
29,0,1.600000024,0,3.06E-06,-822.0968018,4000,2.418080091,-5.319369316,12.24643993,0.00000561,-1366.069946,-0.0030859,4625.2
29.025,0,1.610000014,0,3.06E-06,-826.5998535,4000,2.431325912,-5.319366455,12.28904438,0.00000561,-1374.05603,-0.0031049,5055.5
29.05,0,1.640000005,0,3.05E-06,-831.1029663,4000,2.444571972,-5.319363117,12.33164787,0.0000056,-1382.041992,-0.0031239,5442.9
29.075,0,1.629999995,0,3.05E-06,-835.6060181,4000,2.457818031,-5.319359779,12.37425232,0.0000056,-1390.027954,-0.0031429,5792.6
29.1,0,1.639999986,0,3.04E-06,-840.1091309,4000,2.471064091,-5.319356442,12.41685581,0.0000056,-1398.014038,-0.0031619,6109.1
29.125,0,1.649999976,0,3.04E-06,-844.6121826,4000,2.484309912,-5.319353104,12.45946026,0.0000056,-1406,-0.0031809,6396.4
29.15,0,1.659999967,0,3.04E-06,-849.1152954,4000,2.497555971,-5.319349766,12.50206375,0.0000056,-1413.985962,-0.0031999,6658
29.175,0,1.669999957,0,3.03E-06,-853.6183472,4000,2.510802031,-5.319346428,12.5446682,0.00000559,-1421.972046,-0.0032189,6896.7
29.2,0,1.679999948,0,3.03E-06,-858.12146,4000,2.52404809,-5.31934309,12.58727169,0.00000559,-1429.958008,-0.0032379,7115.2
29.225,0,1.690000057,0,3.03E-06,-862.6245117,4000,2.537293911,-5.319339752,12.62987614,0.00000559,-1437.94397,-0.003257,7315.8
29.25,0,1.700000048,0,3.02E-06,-867.1276245,4000,2.55053997,-5.319336414,12.67247963,0.00000559,-1445.930054,-0.003276,7500.3
29.275,0,1.710000038,0,3.02E-06,-871.6306763,4000,2.56378603,-5.319333076,12.71508408,0.00000559,-1453.916016,-0.003295,7670.5
29.3,0,1.740000029,0,3.01E-06,-876.1337891,4000,2.577032089,-5.319329262,12.75768757,0.00000558,-1461.901978,-0.003314,7828
29.325,0,1.730000019,0,3.01E-06,-880.6368408,4000,2.59027791,-5.319325924,12.80029202,0.00000558,-1469.887939,-0.003333,7973.9
29.35,0,1.74000001,0,3.01E-06,-885.1398926,4000,2.60352397,-5.319322586,12.84289646,0.00000558,-1477.874023,-0.003352,8109.4
29.375,0,1.75,0,3.00E-06,-889.6430054,4000,2.616770029,-5.319319248,12.88549995,0.00000558,-1485.859985,-0.003371,8235.6
